"OUT","Vaalilaji","Vaalipiirinumero","Kuntanumero","Tietuetyyppi","Äänestysaluetunnus","Vaalipiirin tunnus suomeksi","Vaalipiirin tunnus ruotsiksi","Pysyvä puoluetunniste","Vakiopuoluenumero","Listapuoluenumero","Vaaliliittonumero","Puolueen/ryhmän nimilyhenne suomeksi","Puolueen/ryhmän nimilyhenne ruotsiksi","Puolueen/ryhmän nimilyhenne englanniksi","Ehdokasnumero","alueen nimi suomeksi","alueen nimi ruotsiksi","Henkilön etunimi","Henkilön sukunimi","Sukupuoli","Ikä vaalipäivänä","Ammatti","Kotikunnan koodi","Kotikunnan nimi suomeksi","Kotikunnan nimi ruotsiksi","Ehdokkaan äidinkieli","Europarlamentaarikko","Kansanedustaja","Kunnanvaltuutettu","Maakuntavaltuutettu","Vaalitapahtuman nimilyhenne 1. vert.vaali","Ääniä 1. vertailuvaali","Ennakkoäänet lkm","Vaalipäivän äänet lkm","Äänet yhteensä lkm","Ennakkoäänet pros.","Vaalipäivän äänet pros.","Äänet yhteensä pros.","Valintatieto","Vertausluku","Sija","Lopullinen sija","Laskennan tila","Laskentavaihe","Tiedoston luontiaika","tmp","wikidata_qid_debug","wikipedia_birthyear","wikidata_birthyear","summary","wikidata_qid","grep_valintatieto"
"OUT","K","11","182","K","****","KES","MEL","2","01","07","07","KESK","CENT","CENT","0154","Jämsä","Jämsä","Markku","Sipilä",1,"063","MV, edustaja","182","Jämsä","Jämsä","FI",null,null,1,null,"KV-2012","0000103","0000042","0000045","0000087","0008","0009","0009",1,"0000230429","0040","0040","V","A",20170409221947,null,"ok",null,null,null,"Q28782514","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","2","01","07","07","KESK","CENT","CENT","0155","Jämsä","Jämsä","Voitto","Suosaari",1,"050","rakennusarkkitehti, yrittäjä","182","Jämsä","Jämsä","FI",null,null,1,null,"KV-2012","0000194","0000090","0000035","0000125","0018","0007","0012",1,"0000322600","0026","0026","V","A",20170409221947,null,"ok",null,null,null,"Q28782516","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","2","01","07","07","KESK","CENT","CENT","0157","Jämsä","Jämsä","Tarja","Uusipaasto",2,"052","MMM, maaseutuyrittäjä","182","Jämsä","Jämsä","FI",null,null,null,null,"KV-2012","0000000","0000085","0000076","0000161","0017","0016","0016",1,"0000806500","0009","0009","V","A",20170409221947,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0158","Jämsä","Jämsä","Seija","El Sayed",2,"054","yrittäjä, lähihoitaja","182","Jämsä","Jämsä","FI",null,null,1,null,"KV-2012","0000221","0000233","0000301","0000534","0045","0062","0053",1,"0001280000","0004","0004","V","A",20170409221947,null,"ok",null,null,null,"Q28782588","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0159","Jämsä","Jämsä","Eero","Hakonen",1,"052","insinööri","182","Jämsä","Jämsä","FI",null,null,null,null,"KV-2012","0000087","0000028","0000039","0000067","0005","0008","0007",1,"0000213333","0043","0043","V","A",20170409221947,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0160","Jämsä","Jämsä","Jyrki","Kokko",1,"050","DI / laatupäällikkö","182","Jämsä","Jämsä","FI",null,null,1,null,"KV-2012","0000108","0000049","0000037","0000086","0010","0008","0009",1,"0000256000","0036","0036","V","A",20170409221947,null,"ok",null,null,null,"Q28782590","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0161","Jämsä","Jämsä","Pekka","Laaksonen",1,"064","yrittäjä, MBA ins AMK","182","Jämsä","Jämsä","FI",null,null,null,null,"KV-2012","0000000","0000099","0000069","0000168","0019","0014","0017",1,"0000640000","0011","0011","V","A",20170409221947,null,"fuzzy",1956,1956,"Pekka Jaakko Tapani Laaksonen (s. 12. huhtikuuta 1956 Helsinki) on suomalainen yritysjohtaja. Hän oli Valion toimitusjohtaja vuosina 2007–2014. Vuosina 1979–2007 hän työskenteli Enso-Gutzeitin, Enson ja lopulta Stora Enson palveluksessa.","Q16981524","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0164","Jämsä","Jämsä","Hannu","Loberg",1,"059","terveyskeskuslääkäri","182","Jämsä","Jämsä","FI",null,null,1,null,"KV-2012","0000261","0000054","0000052","0000106","0011","0011","0011",1,"0000426667","0019","0019","V","A",20170409221947,null,"ok",null,null,null,"Q28782592","valintatieto:1"
"OUT","K","11","182","K","****","KES","MEL","1828","99","08","08","SUJ","SUJ","SUJ","0167","Jämsä","Jämsä","Timo","Salokorpi",1,"051","toiminnanohjaaja, muusikko","182","Jämsä","Jämsä","FI",null,null,null,null,"KV-2012","0000000","0000029","0000075","0000104","0006","0015","0010",1,"0000320000","0027","0027","V","A",20170409221947,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","13","05","01","01","VIHR","GRÖNA","GREEN","0002","Kannonkoski","Kannonkoski","Eevi","Nieminen",2,"036","palveluneuvoja, MMM","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000010","0000013","0000023","0027","0038","0032",1,"0000039500","0015","0015","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","13","05","01","01","VIHR","GRÖNA","GREEN","0003","Kannonkoski","Kannonkoski","Mirka","Oinonen",2,"041","hyvinvointivastaava","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000029","0000027","0000056","0078","0078","0078",1,"0000079000","0008","0008","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","1","04","02","02","SDP","SDP","SDP","0004","Kannonkoski","Kannonkoski","Mauno","Autio",1,"058","kiinteistönhoitaja","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000022","0000018","0000016","0000034","0049","0046","0047",1,"0000080500","0007","0007","V","A",20170409205653,null,"ok",null,null,null,"Q28780554","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","1","04","02","02","SDP","SDP","SDP","0005","Kannonkoski","Kannonkoski","Juho","Kokkinen",1,"036","palomies, IT-asiantuntija","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000011","0000008","0000010","0000018","0022","0029","0025",1,"0000053667","0011","0011","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","1","04","02","02","SDP","SDP","SDP","0006","Kannonkoski","Kannonkoski","Sanna","Villman",2,"034","terveyskeskusavustaja, tradenomi AMK","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000059","0000050","0000109","0159","0145","0152",1,"0000161000","0003","0003","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0008","Kannonkoski","Kannonkoski","Asko","Hänninen",1,"053","maatalousyrittäjä","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000047","0000032","0000017","0000049","0086","0049","0068",1,"0000170000","0002","0002","V","A",20170409205653,null,"ok",null,null,null,"Q28780583","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0009","Kannonkoski","Kannonkoski","Jukka","Kainulainen",1,"056","metsäasiantuntija","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000028","0000017","0000017","0000034","0046","0049","0047",1,"0000113333","0004","0004","V","A",20170409205653,null,"ok",null,null,null,"Q28780588","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0010","Kannonkoski","Kannonkoski","Jukka","Kotilainen",1,"049","muovityöntekijä","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000003","0000011","0000014","0008","0032","0020",1,"0000042500","0014","0014","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0011","Kannonkoski","Kannonkoski","Johannes","Leppänen",1,"067","kunnallisneuvos","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000039","0000013","0000011","0000024","0035","0032","0034",1,"0000048571","0013","0013","V","A",20170409205653,null,"ok",null,null,null,"Q28780600","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0016","Kannonkoski","Kannonkoski","Anu","Poikonen",2,"039","Hum. kand., vs. tuntiopettaja","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000013","0000018","0000031","0035","0052","0043",1,"0000085000","0006","0006","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0018","Kannonkoski","Kannonkoski","Kirsi","Saari",2,"053","farmaseutti","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000058","0000046","0000024","0000070","0124","0070","0098",1,"0000340000","0001","0001","V","A",20170409205653,null,"ok",null,null,null,"Q28791601","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0020","Kannonkoski","Kannonkoski","Arto","Seppälä",1,"036","agrologi","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000030","0000012","0000014","0000026","0032","0041","0036",1,"0000056667","0010","0010","V","A",20170409205653,null,"ok",null,null,null,"Q28780618","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","2","01","03","03","KESK","CENT","CENT","0021","Kannonkoski","Kannonkoski","Reijo","Vesterinen",1,"065","agronomi","216","Kannonkoski","Kannonkoski","FI",null,null,1,null,"KV-2012","0000034","0000022","0000009","0000031","0059","0026","0043",1,"0000068000","0009","0009","V","A",20170409205653,null,"ok",null,null,null,"Q28780628","valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","4","02","04","04","KOK","SAML","NCP","0022","Kannonkoski","Kannonkoski","Pertti","Huurtola",1,"063","eläkeläinen, toimitusjohtaja","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000026","0000024","0000050","0070","0070","0070",1,"0000099000","0005","0005","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","216","K","****","KES","MEL","4","02","04","04","KOK","SAML","NCP","0023","Kannonkoski","Kannonkoski","Johanna","Kauppinen",2,"018","opiskelija","216","Kannonkoski","Kannonkoski","FI",null,null,null,null,"KV-2012","0000000","0000005","0000012","0000017","0013","0035","0024",1,"0000049500","0012","0012","V","A",20170409205653,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0002","Karstula","Karstula","Juhani","Aaltonen",1,"067","eläkeläinen","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000023","0000014","0000021","0000035","0013","0019","0016",1,"0000097400","0021","0021","V","A",20170409211657,null,"ok",null,null,null,"Q28782690","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0003","Karstula","Karstula","Heli","Alapiha",2,"042","liikunnanohjaaja","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000049","0000040","0000040","0000080","0036","0036","0036",1,"0000162333","0011","0011","V","A",20170409211657,null,"ok",null,null,null,"Q28782692","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0005","Karstula","Karstula","Juha","Manni",1,"037","sähköasentaja","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000183","0000060","0000073","0000133","0054","0066","0060",1,"0000487000","0003","0003","V","A",20170409211657,null,"ok",null,null,null,"Q28782694","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0007","Karstula","Karstula","Heikki","Muhonen",1,"053","linja-autonkuljettaja","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000067","0000018","0000053","0000071","0016","0048","0032",1,"0000121750","0017","0017","V","A",20170409211657,null,"ok",null,null,null,"Q28782696","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0009","Karstula","Karstula","Pirjo","Ruuska",2,"062","koulusihteeri","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000092","0000058","0000047","0000105","0053","0042","0047",1,"0000243500","0008","0008","V","A",20170409211657,null,"ok",null,null,null,"Q28782698","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0010","Karstula","Karstula","Riitta","Sauna-aho",2,"065","eläkeläinen","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000021","0000012","0000017","0000029","0011","0015","0013",1,"0000081167","0025","0025","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0017","Karstula","Karstula","Miska","Keisanen",1,"024","yrittäjä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000031","0000037","0000029","0000066","0034","0026","0030",1,"0000326000","0004","0004","V","A",20170409211657,null,"ok",null,null,null,"Q28782702","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0018","Karstula","Karstula","Jari","Kirvesmäki",1,"050","maanviljelijä","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000023","0000027","0000050","0021","0024","0023",1,"0000163000","0010","0010","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0020","Karstula","Karstula","Hilkka","Koskinen",2,"045","merkonomi, kokki","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000013","0000022","0000035","0012","0020","0016",1,"0000075231","0027","0027","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0023","Karstula","Karstula","Onni","Laitinen",1,"020","lähihoitaja, ylioppilas","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000021","0000016","0000037","0019","0014","0017",1,"0000097800","0020","0020","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0024","Karstula","Karstula","Gunnar","Muhonen",1,"062","kaupanalan esimies","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000024","0000024","0000048","0022","0022","0022",1,"0000139714","0013","0013","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0028","Karstula","Karstula","Teijo","Peltonen",1,"060","yrittäjä","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000025","0000026","0000051","0023","0023","0023",1,"0000244500","0007","0007","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0030","Karstula","Karstula","Toivo","Poikonen",1,"057","agrologi, maanviljelijä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000058","0000039","0000031","0000070","0035","0028","0032",1,"0000489000","0002","0002","V","A",20170409211657,null,"ok",null,null,null,"Q28782717","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0031","Karstula","Karstula","Jenni","Päivinen",2,"038","yritysneuvoja","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000025","0000023","0000014","0000037","0021","0013","0017",1,"0000088909","0022","0022","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0032","Karstula","Karstula","Matti","Rantala",1,"065","yrittäjä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000071","0000022","0000029","0000051","0020","0026","0023",1,"0000195600","0009","0009","V","A",20170409211657,null,"ok",null,null,null,"Q28782719","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0033","Karstula","Karstula","Anita","Saarelainen",2,"062","taloustieteiden tohtori, yrittäjä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000037","0000026","0000012","0000038","0024","0011","0017",1,"0000108667","0018","0018","V","A",20170409211657,null,"ok",null,null,null,"Q28782721","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0035","Karstula","Karstula","Eero","Suomäki",1,"036","maanviljelijä, metsätalousinsinööri","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000090","0000024","0000023","0000047","0022","0021","0021",1,"0000122250","0016","0016","V","A",20170409211657,null,"ok",null,null,null,"Q28782723","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0037","Karstula","Karstula","Yrjö","Takkala",1,"053","metsäkone- ja turveyrittäjä","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000027","0000067","0000094","0025","0060","0042",1,"0000978000","0001","0001","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0038","Karstula","Karstula","Matti","Valkeinen",1,"063","yrittäjä","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000021","0000015","0000036","0019","0013","0016",1,"0000081500","0024","0024","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0044","Karstula","Karstula","Teemu","Marttinen",1,"037","rakennusinsinööri (AMK), yrittäjä","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000013","0000016","0000029","0012","0014","0013",1,"0000079500","0026","0026","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0046","Karstula","Karstula","Petri","Piispanen",1,"050","yrittäjä, liikenneopettaja","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000026","0000040","0000066","0024","0036","0030",1,"0000159000","0012","0012","V","A",20170409211657,null,"fuzzy",1980,1980,"Petri Piispanen (s. 8. joulukuuta 1980 Kokkolassa) on suomalainen jalkapalloilija, pelipaikkanaan keskikenttäpelaaja. Kaudet 1999-2008 Piispanen pelasi KPV:n joukkueessa Ykkösessä ja Kakkosessa. Kausilla 2009-2010 hän edusti Kakkosessa pelaavaa GBK:ta.; Piispasen suurin saavutus on Suomen Cupin finaalipaikka kaudella 2006 KPV:n joukkueessa.","Q16338235","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0047","Karstula","Karstula","Eila","Sallinen",2,"064","opettaja, eläkkeellä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000061","0000030","0000017","0000047","0027","0015","0021",1,"0000106000","0019","0019","V","A",20170409211657,null,"ok",null,null,null,"Q28782674","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0048","Karstula","Karstula","Terhi","Simonen-Jokinen",2,"040","eläinlääketieteen tohtori, yrittäjä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000057","0000043","0000059","0000102","0039","0053","0046",1,"0000318000","0005","0005","V","A",20170409211657,null,"ok",null,null,null,"Q28782677","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0050","Karstula","Karstula","Jalo","Antinaho",1,"069","nuohooja, eläkeläinen","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000025","0000009","0000010","0000019","0008","0009","0009",1,"0000086000","0023","0023","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0053","Karstula","Karstula","Leevi","Marila",1,"059","yrittäjä","226","Karstula","Karstula","FI",null,null,1,null,"KV-2012","0000078","0000046","0000026","0000072","0042","0023","0033",1,"0000129000","0015","0015","V","A",20170409211657,null,"ok",null,null,null,"Q28782685","valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0054","Karstula","Karstula","Anna","Nieminen",2,"032","insinööri (AMK)","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000000","0000030","0000053","0000083","0027","0048","0037",1,"0000258000","0006","0006","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","226","K","****","KES","MEL","9","08","05","05","KD","KD","CD","0061","Karstula","Karstula","Kaija","Leppänen",2,"060","toimistosihteeri, eläkeläinen","226","Karstula","Karstula","FI",null,null,null,null,"KV-2012","0000031","0000028","0000018","0000046","0025","0016","0021",1,"0000135000","0014","0014","V","A",20170409211657,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0004","Keuruu","Keuruu","Leo","Houhala",1,"065","yrittäjä","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000051","0000045","0000096","0020","0019","0019",1,"0000279000","0014","0014","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0005","Keuruu","Keuruu","Mika","Huuskola",1,"057","aluepalomestari","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000048","0000033","0000026","0000059","0013","0011","0012",1,"0000155000","0028","0028","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0006","Keuruu","Keuruu","Timo","Kaijanmäki",1,"058","kirvesmies","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000071","0000045","0000041","0000086","0017","0017","0017",1,"0000232500","0019","0019","V","A",20170409214333,null,"ok",null,null,null,"Q28783110","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0007","Keuruu","Keuruu","Katja","Kanerva",2,"041","lähihoitaja","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000027","0000038","0000065","0010","0016","0013",1,"0000174375","0026","0026","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0009","Keuruu","Keuruu","Helena","Kukkamo",2,"054","FM","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000067","0000044","0000030","0000074","0017","0013","0015",1,"0000199286","0021","0021","V","A",20170409214333,null,"ok",null,null,null,"Q28783113","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0010","Keuruu","Keuruu","Saara","Kässi-Jokinen",2,"031","agrologi AMK","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000083","0000066","0000070","0000136","0025","0029","0027",1,"0000465000","0009","0009","V","A",20170409214333,null,"ok",null,null,null,"Q28783117","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0014","Keuruu","Keuruu","Lauri","Oinonen",1,"069","sijaispappi","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000370","0000187","0000121","0000308","0072","0051","0062",1,"0001395000","0002","0002","V","A",20170409214333,null,"ok",null,null,null,"Q11875097","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0015","Keuruu","Keuruu","Riikka","Paananen",2,"034","metsäasiantuntija, metsätalousinsinööri AMK","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000044","0000066","0000110","0017","0028","0022",1,"0000348750","0011","0011","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0016","Keuruu","Keuruu","Tuomo","Riikonen",1,"053","aamu- ja iltapäivätoiminnan ohjaaja","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000032","0000026","0000033","0000059","0010","0014","0012",1,"0000139500","0031","0031","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0019","Keuruu","Keuruu","Petri","Tuominen",1,"050","toimitusjohtaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000162","0000078","0000070","0000148","0030","0029","0030",1,"0000697500","0004","0004","V","A",20170409214333,null,"ok",null,null,null,"Q28783124","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","15","06","02","02","VAS","VÄNST","LEFT","0023","Keuruu","Keuruu","Ville","Saarinen",1,"037","työntekijä, pääluottamusmies","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000058","0000043","0000033","0000076","0017","0014","0015",1,"0000134000","0033","0033","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0024","Keuruu","Keuruu","Merja","Ahonen",2,"057","osastonhoitaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000143","0000089","0000063","0000152","0034","0026","0030",1,"0000487667","0008","0008","V","A",20170409214333,null,"ok",null,null,null,"Q28783100","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0025","Keuruu","Keuruu","Jari","Hautamäki",1,"040","sitomokoneenhoitaja, osaston luottamusmies","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000023","0000020","0000043","0009","0008","0009",1,"0000182875","0024","0024","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0026","Keuruu","Keuruu","Maija","Kajosmäki",2,"039","toimistosihteeri","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000117","0000046","0000057","0000103","0018","0024","0021",1,"0000292600","0013","0013","V","A",20170409214333,null,"ok",null,null,null,"Q28783101","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0027","Keuruu","Keuruu","Ari","Kakkuri",1,"056","puhdistamonhoitaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000065","0000044","0000044","0000088","0017","0018","0018",1,"0000243833","0018","0018","V","A",20170409214333,null,"ok",null,null,null,"Q28783102","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0029","Keuruu","Keuruu","Pasi","Kovanen",1,"041","paperityöntekijä","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000011","0000020","0000031","0004","0008","0006",1,"0000133000","0034","0034","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
